"","day","quarter","doq","gdp_gr","prediction_pmi_bench","prediction_news","se_pmi_bench","se_news","nowcast_number","mse_pmi_bench","mse_news","quarter_of_nc"
"2987","2006-03-30",2006-01-01,89,1.34538376848747,0.912023530897895,0.915694639391804,0.187801095523693,0.184632747662992,1,0.297551404387979,0.319304301706652,2006-01-01
"2988","2006-03-31",2006-01-01,90,1.34538376848747,0.912023530897895,0.917120079341518,0.187801095523693,0.183409787440901,1,0.298420309144456,0.319807350112118,2006-01-01
"2989","2006-04-01",2006-01-01,1,1.34538376848747,0.822445603750867,0.862811259878921,0.273464324138087,0.232876226064748,1,0.338238722011572,0.367266139974069,2006-04-01
"2990","2006-04-01",2006-04-01,1,0.25875276349555,0.856114551634274,0.872590533067802,0.356841105928294,0.376796807353438,2,0.355978953770562,0.403788941889503,2006-04-01
"2991","2006-04-02",2006-01-01,2,1.34538376848747,0.822445603750867,0.856240470646525,0.273464324138087,0.239261165822716,1,0.338238722011572,0.366899806971101,2006-04-01
"2992","2006-04-02",2006-04-01,2,0.25875276349555,0.856114551634274,0.870304335802357,0.356841105928294,0.373995325590928,2,0.355978953770562,0.40327881896244,2006-04-01
"2993","2006-04-03",2006-01-01,3,1.34538376848747,0.822445603750867,0.848356104638871,0.273464324138087,0.247036498630796,1,0.338218438545127,0.366829418946509,2006-04-01
"2994","2006-04-03",2006-04-01,3,0.25875276349555,0.856114551634274,0.867305779883047,0.356841105928294,0.370336773754321,2,0.356036844720778,0.403135058331626,2006-04-01
"2995","2006-04-04",2006-01-01,4,1.34538376848747,0.822445603750867,0.841637733012335,0.273464324138087,0.253760068256916,1,0.338218438545127,0.366375447638624,2006-04-01
"2996","2006-04-04",2006-04-01,4,0.25875276349555,0.856114551634274,0.864504459711588,0.356841105928294,0.366935117468607,2,0.356036844720778,0.402190402528417,2006-04-01
"2997","2006-04-05",2006-01-01,5,1.34538376848747,0.822445603750867,0.833838895193046,0.273464324138087,0.261678157393808,1,0.338218438545127,0.366337903129309,2006-04-01
"2998","2006-04-05",2006-04-01,5,0.25875276349555,0.856114551634274,0.861209057456974,0.356841105928294,0.362953586133734,2,0.356036844720778,0.401729513943384,2006-04-01
"2999","2006-04-06",2006-01-01,6,1.34538376848747,0.822445603750867,0.834604815916528,0.273464324138087,0.260895138389469,1,0.338218438545127,0.366209055989897,2006-04-01
"3000","2006-04-06",2006-04-01,6,0.25875276349555,0.856114551634274,0.861739364391389,0.356841105928294,0.363592840859918,2,0.356036844720778,0.401684004614486,2006-04-01
"3001","2006-04-07",2006-01-01,7,1.34538376848747,0.822445603750867,0.838205843518354,0.273464324138087,0.257229447575979,1,0.338218438545127,0.365572456442727,2006-04-01
"3002","2006-04-07",2006-04-01,7,0.25875276349555,0.856114551634274,0.863472091757472,0.356841105928294,0.365685465973551,2,0.356036844720778,0.401158161073468,2006-04-01
"3003","2006-04-08",2006-01-01,8,1.34538376848747,0.822445603750867,0.842637076627154,0.273464324138087,0.252754236176492,1,0.338218438545127,0.365195844665598,2006-04-01
"3004","2006-04-08",2006-04-01,8,0.25875276349555,0.856114551634274,0.865697079494799,0.356841105928294,0.368381402723796,2,0.356036844720778,0.401035580617165,2006-04-01
"3005","2006-04-09",2006-01-01,9,1.34538376848747,0.822445603750867,0.843908176995208,0.273464324138087,0.251477768862514,1,0.338218438545127,0.364977403836095,2006-04-01
"3006","2006-04-09",2006-04-01,9,0.25875276349555,0.856114551634274,0.866395640453095,0.356841105928294,0.369229865917242,2,0.356036844720778,0.401051721240353,2006-04-01
"3007","2006-04-10",2006-01-01,10,1.34538376848747,0.822445603750867,0.845555386159336,0.273464324138087,0.249828411780759,1,0.338218438545127,0.36484436293063,2006-04-01
"3008","2006-04-10",2006-04-01,10,0.25875276349555,0.856114551634274,0.86711083377048,0.356841105928294,0.370099541668637,2,0.356036844720778,0.401136002764958,2006-04-01
"3009","2006-04-11",2006-01-01,11,1.34538376848747,0.822445603750867,0.845915055799073,0.273464324138087,0.249468994954604,1,0.338218438545127,0.36458508613146,2006-04-01
"3010","2006-04-11",2006-04-01,11,0.25875276349555,0.856114551634274,0.867241038143608,0.356841105928294,0.370257980384171,2,0.356036844720778,0.40077247696892,2006-04-01
"3011","2006-04-12",2006-01-01,12,1.34538376848747,0.822445603750867,0.845424440616937,0.273464324138087,0.249959329524756,1,0.338218438545127,0.364939513791777,2006-04-01
"3012","2006-04-12",2006-04-01,12,0.25875276349555,0.856114551634274,0.866962691499343,0.356841105928294,0.369919316522379,2,0.356036844720778,0.401378171006545,2006-04-01
"3013","2006-04-13",2006-01-01,13,1.34538376848747,0.822445603750867,0.844938450554456,0.273464324138087,0.250445516241076,1,0.338218438545127,0.365315377943634,2006-04-01
"3014","2006-04-13",2006-04-01,13,0.25875276349555,0.856114551634274,0.866641954222814,0.356841105928294,0.369529268203048,2,0.356036844720778,0.402072348315031,2006-04-01
"3015","2006-04-14",2006-01-01,14,1.34538376848747,0.822445603750867,0.845128805336567,0.273464324138087,0.250255028157112,1,0.338218438545127,0.365741111382923,2006-04-01
"3016","2006-04-14",2006-04-01,14,0.25875276349555,0.856114551634274,0.86659379575653,0.356841105928294,0.369470720500094,2,0.356036844720778,0.402799491819175,2006-04-01
"3017","2006-04-15",2006-01-01,15,1.34538376848747,0.822445603750867,0.843838006436007,0.273464324138087,0.251548151431783,1,0.338218438545127,0.36620587960438,2006-04-01
"3018","2006-04-15",2006-04-01,15,0.25875276349555,0.856114551634274,0.865911153393565,0.356841105928294,0.36864131042355,2,0.356036844720778,0.403688162689771,2006-04-01
"3019","2006-04-16",2006-01-01,16,1.34538376848747,0.822445603750867,0.841623409377015,0.273464324138087,0.253774499411095,1,0.338218438545127,0.366549362401919,2006-04-01
"3020","2006-04-16",2006-04-01,16,0.25875276349555,0.856114551634274,0.864824165641081,0.356841105928294,0.36732254449865,2,0.356036844720778,0.404365246314963,2006-04-01
"3021","2006-04-17",2006-01-01,17,1.34538376848747,0.822445603750867,0.84026180734305,0.273464324138087,0.255148195630385,1,0.338218438545127,0.366880633898518,2006-04-01
"3022","2006-04-17",2006-04-01,17,0.25875276349555,0.856114551634274,0.864203484265934,0.356841105928294,0.366570575281377,2,0.356036844720778,0.40502742659287,2006-04-01
"3023","2006-04-18",2006-01-01,18,1.34538376848747,0.822445603750867,0.840097090904138,0.273464324138087,0.255314626543203,1,0.338218438545127,0.367145334738393,2006-04-01
"3024","2006-04-18",2006-04-01,18,0.25875276349555,0.856114551634274,0.864089615489746,0.356841105928294,0.366432704382244,2,0.356036844720778,0.405575450401244,2006-04-01
"3025","2006-04-19",2006-01-01,19,1.34538376848747,0.822445603750867,0.84015762373126,0.273464324138087,0.255253457345223,1,0.338218438545127,0.367472299452541,2006-04-01
"3026","2006-04-19",2006-04-01,19,0.25875276349555,0.856114551634274,0.864063564780265,0.356841105928294,0.366401166151944,2,0.356036844720778,0.406192274636096,2006-04-01
"3027","2006-04-20",2006-01-01,20,1.34538376848747,0.822445603750867,0.840223817447737,0.273464324138087,0.255186576134465,1,0.338218438545127,0.367835007598758,2006-04-01
"3028","2006-04-20",2006-04-01,20,0.25875276349555,0.856114551634274,0.864037659862577,0.356841105928294,0.366369805770042,2,0.356036844720778,0.406858249754963,2006-04-01
"3029","2006-04-21",2006-01-01,21,1.34538376848747,0.822445603750867,0.840966544946436,0.273464324138087,0.254436735404845,1,0.338218438545127,0.367935704356304,2006-04-01
"3030","2006-04-21",2006-04-01,21,0.25875276349555,0.856114551634274,0.864300076467058,0.356841105928294,0.366687548247014,2,0.356036844720778,0.407117677735542,2006-04-01
"3031","2006-04-22",2006-01-01,22,1.34538376848747,0.822445603750867,0.841116394541342,0.273464324138087,0.254285584426524,1,0.338218438545127,0.3681363415124,2006-04-01
"3032","2006-04-22",2006-04-01,22,0.25875276349555,0.856114551634274,0.864317644867443,0.356841105928294,0.366708825550955,2,0.356036844720778,0.407496545511189,2006-04-01
"3033","2006-04-23",2006-01-01,23,1.34538376848747,0.822445603750867,0.841156297521833,0.273464324138087,0.254245342476402,1,0.338218438545127,0.368290296014971,2006-04-01
"3034","2006-04-23",2006-04-01,23,0.25875276349555,0.856114551634274,0.864279036073775,0.356841105928294,0.366662066782479,2,0.356036844720778,0.407870870706161,2006-04-01
"3035","2006-04-24",2006-01-01,24,1.34538376848747,0.822445603750867,0.840089180222659,0.273464324138087,0.255322620929705,1,0.338218438545127,0.368421105325682,2006-04-01
"3036","2006-04-24",2006-04-01,24,0.25875276349555,0.856114551634274,0.863763448168641,0.356841105928294,0.366037928568603,2,0.356036844720778,0.408140410756716,2006-04-01
"3037","2006-04-25",2006-01-01,25,1.34538376848747,0.822445603750867,0.838415366071507,0.273464324138087,0.257016961048193,1,0.339094187932804,0.366715609362854,2006-04-01
"3038","2006-04-25",2006-04-01,25,0.25875276349555,0.856114551634274,0.862991148615571,0.356841105928294,0.365104026052451,2,0.357223943108249,0.412393123748147,2006-04-01
"3039","2006-04-26",2006-01-01,26,1.34538376848747,0.822445603750867,0.836404750567356,0.273464324138087,0.259059640682924,1,0.350843941307809,0.387893372034453,2006-04-01
"3040","2006-04-26",2006-04-01,26,0.25875276349555,0.856114551634274,0.86212995934739,0.356841105928294,0.364064040474029,2,0.371307517256194,0.426797922933355,2006-04-01
"3041","2006-04-27",2006-01-01,27,1.34538376848747,0.822445603750867,0.83500446636435,0.273464324138087,0.260487032035683,1,0.328974782761348,0.38176010022945,2006-04-01
"3042","2006-04-27",2006-04-01,27,0.25875276349555,0.856114551634274,0.861551398817877,0.356841105928294,0.36336619474646,2,0.430640844603296,0.489248028118491,2006-04-01
"3043","2006-04-28",2006-04-01,28,0.25875276349555,0.866710173614084,0.88303119498699,0.369612212518035,0.389723560025412,1,0.344381989969243,0.392380710434821,2006-04-01
"3044","2006-04-29",2006-04-01,29,0.25875276349555,0.866710173614084,0.882920039693568,0.369612212518035,0.389584788676453,1,0.327923818713394,0.368188890661637,2006-04-01
"3045","2006-04-30",2006-04-01,30,0.25875276349555,0.866710173614084,0.882808989509494,0.369612212518035,0.389446173226767,1,0.319257308246671,0.333219545148099,2006-04-01
