"day","quarter","doq","gdp_gr","prediction_bench_dfm","prediction_news_dfm","se_dfm_bench","se_dfm_news"
"2016-01-09",2016-01-01,9,0.579519406045014,-0.0433774327268948,0.073776393926677,0.388000471752037,0.255775994306528
"2016-01-10",2016-01-01,10,0.579519406045014,-0.0554849205259314,0.0636428302975177,0.40323049476382,0.266128641404962
"2016-01-11",2016-01-01,11,0.579519406045014,-0.0638102467288444,0.057344376012005,0.413873042138133,0.272666761989974
"2016-01-12",2016-01-01,12,0.579519406045014,-0.0675118298357492,0.055517554158469,0.418649420205388,0.274577940780529
"2016-01-13",2016-01-01,13,0.579519406045014,-0.0765875534461619,0.0485713554981888,0.430476342292755,0.281905832379474
"2016-01-14",2016-01-01,14,0.579519406045014,-0.0808782679525275,0.0463854018333454,0.436125087821363,0.284231866446767
"2016-01-15",2016-01-01,15,0.579519406045014,-0.0974470363461241,0.0336273547928671,0.458283564123714,0.297998131620276
"2016-01-16",2016-01-01,16,0.579519406045014,-0.109487875820102,0.022366778904726,0.474731034463155,0.310419049929325
"2016-01-17",2016-01-01,17,0.579519406045014,-0.120035791004453,0.0125219827692043,0.489377473718919,0.321486078001408
"2016-01-18",2016-01-01,18,0.579519406045014,-0.161635117625459,-0.0236958943954817,0.549310027957205,0.363868698685517
"2016-01-19",2016-01-01,19,0.579519406045014,-0.171345735118581,-0.0338450462994097,0.563798460214626,0.376215951399775
"2016-01-20",2016-01-01,20,0.579519406045014,-0.182090619689336,-0.0650431997929965,0.580049831299078,0.415460952844686
"2016-01-21",2016-01-01,21,0.579519406045014,-0.190642610024262,-0.0747631488889716,0.593149530995892,0.428085661690944
"2016-01-22",2016-01-01,22,0.579519406045014,-0.196501390811805,-0.0813444733170935,0.602208277154293,0.436741067045534
"2016-01-23",2016-01-01,23,0.579519406045014,-0.203579429401128,-0.0891640606272695,0.613243786077104,0.447137578600863
"2016-01-24",2016-01-01,24,0.579519406045014,-0.210376878465869,-0.0960614232212549,0.623936140284098,0.456409456872099
"2016-01-25",2016-01-01,25,0.579519406045014,-0.220576950077754,-0.10834153738473,0.640154179080931,0.473152677496057
"2016-01-26",2016-01-01,26,0.579519406045014,-0.225265431018994,-0.11667944165717,0.647678633968142,0.484692835541849
"2016-01-27",2016-01-01,27,0.579519406045014,-0.237983035829466,-0.128791262773885,0.668310242470738,0.501704003562676
"2016-01-28",2016-01-01,28,0.579519406045014,-0.2332541586435,-0.122979917034839,0.660600867456474,0.493505298927652
"2016-01-29",2016-01-01,29,0.579519406045014,0.39593365886485,0.335184615344275,0.0337037265676991,0.0596994899467737
"2016-02-01",2016-01-01,32,0.579519406045014,-0.227571516681027,-0.149033075581307,0.651395757546772,0.530788718483871
"2016-02-02",2016-01-01,33,0.579519406045014,-0.254280970218311,-0.168890277597374,0.695223067456862,0.5601170545697
"2016-02-03",2016-01-01,34,0.579519406045014,-0.248529663832776,-0.179429245794036,0.685665262125474,0.576003056128311
"2016-02-04",2016-01-01,35,0.579519406045014,-0.309549334602898,-0.245315977722703,0.790443225597264,0.680353410315237
"2016-02-05",2016-01-01,36,0.579519406045014,-0.324726973915812,-0.258847606350793,0.817661515672258,0.702859247473472
"2016-02-06",2016-01-01,37,0.579519406045014,-0.336233314402397,-0.268875280916222,0.838603045006834,0.719773544864054
"2016-02-07",2016-01-01,38,0.579519406045014,-0.342885501105382,-0.274404184665024,0.850830812735131,0.729185498771124
"2016-02-08",2016-01-01,39,0.579519406045014,-0.352370105852087,-0.282391798109965,0.868418062383818,0.742890923847885
"2016-02-09",2016-01-01,40,0.579519406045014,-0.358159721868436,-0.287050672538738,0.879242146924528,0.75094370109665
"2016-02-10",2016-01-01,41,0.579519406045014,-0.364698548831483,-0.292871949483253,0.891547546311155,0.761066677200448
"2016-02-11",2016-01-01,42,0.579519406045014,-0.369310955533096,-0.296989625937348,0.900279055052447,0.768268083146657
